"start_lat","start_lng","member_casual","rideable_type","n"
41.86238,-87.65106,"member","classic_bike",2209
41.86238,-87.65106,"member","electric_bike",1656
41.86383,-87.68011,"casual","electric_bike",47
41.86383,-87.68011,"member","electric_bike",46
41.86406,-87.62373,"casual","classic_bike",1957
41.86406,-87.62373,"casual","docked_bike",377
41.86406,-87.62373,"casual","electric_bike",2028
41.86406,-87.62373,"member","classic_bike",4538
41.86406,-87.62373,"member","electric_bike",2912
41.86488,-87.64707,"casual","classic_bike",1618
41.86488,-87.64707,"casual","docked_bike",196
41.86488,-87.64707,"casual","electric_bike",1913
41.86488,-87.64707,"member","classic_bike",4112
41.86488,-87.64707,"member","electric_bike",3827
41.86505,-87.65696,"casual","classic_bike",187
41.86505,-87.65696,"casual","docked_bike",27
41.86505,-87.65696,"casual","electric_bike",151
41.86505,-87.65696,"member","classic_bike",426
41.86505,-87.65696,"member","electric_bike",304
41.86523,-87.66651,"casual","classic_bike",262
41.86523,-87.66651,"casual","docked_bike",44
41.86523,-87.66651,"casual","electric_bike",298
41.86523,-87.66651,"member","classic_bike",1765
41.86523,-87.66651,"member","electric_bike",1340
41.86531,-87.61787,"casual","classic_bike",3713
41.86531,-87.61787,"casual","docked_bike",1333
41.86531,-87.61787,"casual","electric_bike",2533
41.86531,-87.61787,"member","classic_bike",1241
41.86531,-87.61787,"member","electric_bike",651
41.8661,-87.60727,"casual","classic_bike",4993
41.8661,-87.60727,"casual","docked_bike",2419
41.8661,-87.60727,"casual","electric_bike",4855
41.8661,-87.60727,"member","classic_bike",3318
41.8661,-87.60727,"member","electric_bike",1883
41.86649,-87.7065,"casual","classic_bike",84
41.86649,-87.7065,"casual","docked_bike",19
41.86649,-87.7065,"casual","electric_bike",130
41.86649,-87.7065,"member","classic_bike",46
41.86649,-87.7065,"member","electric_bike",54
41.8665,-87.6847,"casual","classic_bike",205
41.8665,-87.6847,"casual","docked_bike",35
41.8665,-87.6847,"casual","electric_bike",697
41.8665,-87.6847,"member","classic_bike",756
41.8665,-87.6847,"member","electric_bike",2345
41.86662,-87.69452,"casual","classic_bike",76
41.86662,-87.69452,"casual","docked_bike",21
41.86662,-87.69452,"casual","electric_bike",163
41.86662,-87.69452,"member","classic_bike",85
41.86662,-87.69452,"member","electric_bike",178
41.86712,-87.64109,"casual","classic_bike",1258
41.86712,-87.64109,"casual","docked_bike",242
41.86712,-87.64109,"casual","electric_bike",1583
41.86712,-87.64109,"member","classic_bike",2824
41.86712,-87.64109,"member","electric_bike",2892
41.86723,-87.62596,"casual","classic_bike",3703
41.86723,-87.62596,"casual","docked_bike",744
41.86723,-87.62596,"casual","electric_bike",3882
41.86723,-87.62596,"member","classic_bike",8067
41.86723,-87.62596,"member","electric_bike",5367
41.86723,-87.61536,"casual","classic_bike",9091
41.86723,-87.61536,"casual","docked_bike",4210
41.86723,-87.61536,"casual","electric_bike",6495
41.86723,-87.61536,"member","classic_bike",3393
41.86723,-87.61536,"member","electric_bike",1519
41.86732,-87.64862,"casual","classic_bike",910
41.86732,-87.64862,"casual","docked_bike",118
41.86732,-87.64862,"casual","electric_bike",968
41.86732,-87.64862,"member","classic_bike",4386
41.86732,-87.64862,"member","electric_bike",2669
41.86749,-87.63219,"casual","classic_bike",1218
41.86749,-87.63219,"casual","docked_bike",259
41.86749,-87.63219,"casual","electric_bike",1518
41.86749,-87.63219,"member","classic_bike",2308
41.86749,-87.63219,"member","electric_bike",2006
41.86789,-87.62304,"casual","classic_bike",6392
41.86789,-87.62304,"casual","docked_bike",1934
41.86789,-87.62304,"casual","electric_bike",7958
41.86789,-87.62304,"member","classic_bike",9250
41.86789,-87.62304,"member","electric_bike",6412
41.86856,-87.68623,"casual","classic_bike",326
41.86856,-87.68623,"casual","docked_bike",51
41.86856,-87.68623,"casual","electric_bike",712
41.86856,-87.68623,"member","classic_bike",1756
41.86856,-87.68623,"member","electric_bike",3099
41.86897,-87.65914,"casual","classic_bike",703
41.86897,-87.65914,"casual","docked_bike",107
41.86897,-87.65914,"casual","electric_bike",1710
41.86897,-87.65914,"member","classic_bike",3937
41.86897,-87.65914,"member","electric_bike",5387
41.86927,-87.67373,"casual","classic_bike",373
41.86927,-87.67373,"casual","docked_bike",60
41.86927,-87.67373,"casual","electric_bike",496
41.86927,-87.67373,"member","classic_bike",3272
41.86927,-87.67373,"member","electric_bike",2352
41.86948,-87.65549,"casual","classic_bike",1278
41.86948,-87.65549,"casual","docked_bike",148
41.86948,-87.65549,"casual","electric_bike",1309
41.86948,-87.65549,"member","classic_bike",6502
41.86948,-87.65549,"member","electric_bike",4932
41.87,-87.77,"casual","electric_bike",85
41.87,-87.77,"member","electric_bike",50
41.87,-87.76,"casual","electric_bike",66
41.87,-87.76,"member","electric_bike",22
41.87,-87.75,"casual","electric_bike",106
41.87,-87.75,"member","electric_bike",30
41.87,-87.73,"casual","electric_bike",139
41.87,-87.73,"member","electric_bike",49
41.87,-87.72,"casual","electric_bike",81
41.87,-87.72,"member","electric_bike",49
41.87,-87.71,"casual","electric_bike",253
41.87,-87.71,"member","electric_bike",343
41.87,-87.7,"casual","electric_bike",185
41.87,-87.7,"member","electric_bike",176
41.87,-87.69,"casual","electric_bike",704
41.87,-87.69,"member","electric_bike",1329
41.87026,-87.63947,"casual","classic_bike",1109
41.87026,-87.63947,"casual","docked_bike",221
41.87026,-87.63947,"casual","electric_bike",2107
41.87026,-87.63947,"member","classic_bike",2702
41.87026,-87.63947,"member","electric_bike",3555
41.87077,-87.62573,"casual","classic_bike",2881
41.87077,-87.62573,"casual","docked_bike",654
41.87077,-87.62573,"casual","electric_bike",2689
41.87077,-87.62573,"member","classic_bike",5603
41.87077,-87.62573,"member","electric_bike",3107
41.87082,-87.63125,"casual","classic_bike",1022
41.87082,-87.63125,"casual","docked_bike",169
41.87082,-87.63125,"casual","electric_bike",3238
41.87082,-87.63125,"member","classic_bike",2180
41.87082,-87.63125,"member","electric_bike",4762
41.87126,-87.67369,"casual","classic_bike",611
41.87126,-87.67369,"casual","docked_bike",52
41.87126,-87.67369,"casual","electric_bike",743
41.87126,-87.67369,"member","classic_bike",6184
41.87126,-87.67369,"member","electric_bike",4094
41.87147,-87.64095,"casual","classic_bike",197
41.87147,-87.64095,"casual","docked_bike",62
41.87147,-87.64095,"casual","electric_bike",197
41.87147,-87.64095,"member","classic_bike",408
41.87147,-87.64095,"member","electric_bike",313
41.87151,-87.66989,"casual","classic_bike",366
41.87151,-87.66989,"casual","docked_bike",82
41.87151,-87.66989,"casual","electric_bike",1083
41.87151,-87.66989,"member","classic_bike",2836
41.87151,-87.66989,"member","electric_bike",4278
41.87174,-87.65103,"casual","classic_bike",1189
41.87174,-87.65103,"casual","docked_bike",219
41.87174,-87.65103,"casual","electric_bike",2474
41.87174,-87.65103,"member","classic_bike",7981
41.87174,-87.65103,"member","electric_bike",10493
41.87184,-87.64664,"casual","classic_bike",1296
41.87184,-87.64664,"casual","docked_bike",203
41.87184,-87.64664,"casual","electric_bike",1601
41.87184,-87.64664,"member","classic_bike",8123
41.87184,-87.64664,"member","electric_bike",6373
41.87208,-87.62954,"casual","classic_bike",3224
41.87208,-87.62954,"casual","docked_bike",440
41.87208,-87.62954,"casual","electric_bike",2797
41.87208,-87.62954,"member","classic_bike",7346
41.87208,-87.62954,"member","electric_bike",4116
41.87213,-87.74662,"casual","classic_bike",27
41.87213,-87.74662,"casual","docked_bike",4
41.87213,-87.74662,"casual","electric_bike",85
41.87213,-87.74662,"member","classic_bike",15
41.87213,-87.74662,"member","electric_bike",43
41.87217,-87.66155,"casual","classic_bike",36
41.87217,-87.66155,"casual","electric_bike",15
41.87217,-87.66155,"member","classic_bike",319
41.87217,-87.66155,"member","electric_bike",143
41.87219,-87.6615,"casual","classic_bike",1568
41.87219,-87.6615,"casual","docked_bike",194
41.87219,-87.6615,"casual","electric_bike",1416
41.87219,-87.6615,"member","classic_bike",11782
41.87219,-87.6615,"member","electric_bike",8661
41.87273,-87.63352,"casual","classic_bike",1719
41.87273,-87.63352,"casual","docked_bike",159
41.87273,-87.63352,"casual","electric_bike",1781
41.87273,-87.63352,"member","classic_bike",3996
41.87273,-87.63352,"member","electric_bike",3087
41.87277,-87.62398,"casual","classic_bike",5581
41.87277,-87.62398,"casual","docked_bike",1706
41.87277,-87.62398,"casual","electric_bike",3763
41.87277,-87.62398,"member","classic_bike",4466
41.87277,-87.62398,"member","electric_bike",1929
41.87295,-87.66913,"casual","classic_bike",442
41.87295,-87.66913,"casual","docked_bike",61
41.87295,-87.66913,"casual","electric_bike",901
41.87295,-87.66913,"member","classic_bike",4429
41.87295,-87.66913,"member","electric_bike",3413
41.87299,-87.7645,"casual","classic_bike",22
41.87299,-87.7645,"casual","docked_bike",15
41.87299,-87.7645,"casual","electric_bike",51
41.87299,-87.7645,"member","classic_bike",8
41.87299,-87.7645,"member","electric_bike",12
41.8736,-87.70487,"casual","classic_bike",51
41.8736,-87.70487,"casual","docked_bike",7
41.8736,-87.70487,"casual","electric_bike",65
41.8736,-87.70487,"member","classic_bike",24
41.8736,-87.70487,"member","electric_bike",64
41.87405,-87.62772,"casual","classic_bike",1916
41.87405,-87.62772,"casual","docked_bike",354
41.87405,-87.62772,"casual","electric_bike",1469
41.87405,-87.62772,"member","classic_bike",2613
41.87405,-87.62772,"member","electric_bike",1271
41.87425,-87.63957,"casual","classic_bike",482
41.87425,-87.63957,"casual","docked_bike",110
41.87425,-87.63957,"casual","electric_bike",396
41.87425,-87.63957,"member","classic_bike",1545
41.87425,-87.63957,"member","electric_bike",719
41.87441,-87.72609,"casual","classic_bike",36
41.87441,-87.72609,"casual","docked_bike",3
41.87441,-87.72609,"casual","electric_bike",89
41.87441,-87.72609,"member","classic_bike",33
41.87441,-87.72609,"member","electric_bike",27
41.87464,-87.65703,"casual","classic_bike",745
41.87464,-87.65703,"casual","docked_bike",83
41.87464,-87.65703,"casual","electric_bike",762
41.87464,-87.65703,"member","classic_bike",4281
41.87464,-87.65703,"member","electric_bike",2590
41.87475,-87.68645,"casual","classic_bike",421
41.87475,-87.68645,"casual","docked_bike",55
41.87475,-87.68645,"casual","electric_bike",490
41.87475,-87.68645,"member","classic_bike",1629
41.87475,-87.68645,"member","electric_bike",1283
41.87475,-87.64981,"casual","classic_bike",1543
41.87475,-87.64981,"casual","docked_bike",215
41.87475,-87.64981,"casual","electric_bike",1725
41.87475,-87.64981,"member","classic_bike",5460
41.87475,-87.64981,"member","electric_bike",4297
41.87501,-87.67328,"casual","classic_bike",440
41.87501,-87.67328,"casual","docked_bike",57
41.87501,-87.67328,"casual","electric_bike",484
41.87501,-87.67328,"member","classic_bike",1457
41.87501,-87.67328,"member","electric_bike",1156
41.87502,-87.63309,"casual","classic_bike",1208
41.87502,-87.63309,"casual","docked_bike",246
41.87502,-87.63309,"casual","electric_bike",1225
41.87502,-87.63309,"member","classic_bike",4068
41.87502,-87.63309,"member","electric_bike",2457
41.87568,-87.71547,"casual","classic_bike",39
41.87568,-87.71547,"casual","docked_bike",9
41.87568,-87.71547,"casual","electric_bike",49
41.87568,-87.71547,"member","classic_bike",47
41.87568,-87.71547,"member","electric_bike",44
41.87588,-87.6408,"casual","classic_bike",594
41.87588,-87.6408,"casual","docked_bike",77
41.87588,-87.6408,"casual","electric_bike",702
41.87588,-87.6408,"member","classic_bike",1773
41.87588,-87.6408,"member","electric_bike",1359
41.87593,-87.63058,"casual","classic_bike",1021
41.87593,-87.63058,"casual","docked_bike",235
41.87593,-87.63058,"casual","electric_bike",838
41.87593,-87.63058,"member","classic_bike",2979
41.87593,-87.63058,"member","electric_bike",1431
41.87624,-87.62443,"casual","classic_bike",2224
41.87624,-87.62443,"casual","docked_bike",813
41.87624,-87.62443,"casual","electric_bike",1579
41.87624,-87.62443,"member","classic_bike",1978
41.87624,-87.62443,"member","electric_bike",1135
41.87627,-87.62916,"casual","classic_bike",1267
41.87627,-87.62916,"casual","docked_bike",240
41.87627,-87.62916,"casual","electric_bike",1069
41.87627,-87.62916,"member","classic_bike",2533
41.87627,-87.62916,"member","electric_bike",1495
41.87642,-87.62034,"casual","classic_bike",3696
41.87642,-87.62034,"casual","docked_bike",1483
41.87642,-87.62034,"casual","electric_bike",2392
41.87642,-87.62034,"member","classic_bike",1427
41.87642,-87.62034,"member","electric_bike",647
41.87718,-87.62784,"casual","classic_bike",1615
41.87718,-87.62784,"casual","docked_bike",381
41.87718,-87.62784,"casual","electric_bike",1582
41.87718,-87.62784,"member","classic_bike",3958
41.87718,-87.62784,"member","electric_bike",2321
41.87725,-87.63937,"casual","classic_bike",1265
41.87725,-87.63937,"casual","docked_bike",259
41.87725,-87.63937,"casual","electric_bike",2012
41.87725,-87.63937,"member","classic_bike",4667
41.87725,-87.63937,"member","electric_bike",4188
41.87761,-87.7454,"casual","classic_bike",29
41.87761,-87.7454,"casual","docked_bike",5
41.87761,-87.7454,"casual","electric_bike",182
41.87761,-87.7454,"member","classic_bike",6
41.87761,-87.7454,"member","electric_bike",176
41.87762,-87.6739,"casual","classic_bike",293
41.87762,-87.6739,"casual","docked_bike",92
41.87762,-87.6739,"casual","electric_bike",1545
41.87762,-87.6739,"member","classic_bike",622
41.87762,-87.6739,"member","electric_bike",2015
41.87764,-87.64962,"casual","classic_bike",2282
41.87764,-87.64962,"casual","docked_bike",246
41.87764,-87.64962,"casual","electric_bike",2359
41.87764,-87.64962,"member","classic_bike",7832
41.87764,-87.64962,"member","electric_bike",5386
41.87771,-87.63532,"casual","classic_bike",2544
41.87771,-87.63532,"casual","docked_bike",638
41.87771,-87.63532,"casual","electric_bike",2987
41.87771,-87.63532,"member","classic_bike",6211
41.87771,-87.63532,"member","electric_bike",4865
41.87773,-87.65479,"casual","classic_bike",1550
41.87773,-87.65479,"casual","docked_bike",154
41.87773,-87.65479,"casual","electric_bike",1937
41.87773,-87.65479,"member","classic_bike",5716
41.87773,-87.65479,"member","electric_bike",3785
41.87785,-87.62408,"casual","classic_bike",3548
41.87785,-87.62408,"casual","docked_bike",1453
41.87785,-87.62408,"casual","electric_bike",2638
41.87785,-87.62408,"member","classic_bike",3612
41.87785,-87.62408,"member","electric_bike",1654
41.87792,-87.73574,"casual","classic_bike",15
41.87792,-87.73574,"casual","docked_bike",3
41.87792,-87.73574,"casual","electric_bike",84
41.87792,-87.73574,"member","classic_bike",78
41.87792,-87.73574,"member","electric_bike",277
41.87794,-87.66201,"casual","classic_bike",854
41.87794,-87.66201,"casual","docked_bike",104
41.87794,-87.66201,"casual","electric_bike",693
41.87794,-87.66201,"member","classic_bike",3422
41.87794,-87.66201,"member","electric_bike",1286
41.87812,-87.64395,"casual","classic_bike",1319
41.87812,-87.64395,"casual","docked_bike",124
41.87812,-87.64395,"casual","electric_bike",1783
41.87812,-87.64395,"member","classic_bike",4856
41.87812,-87.64395,"member","electric_bike",3889
41.87817,-87.63193,"casual","classic_bike",1626
41.87817,-87.63193,"casual","docked_bike",379
41.87817,-87.63193,"casual","electric_bike",2031
41.87817,-87.63193,"member","classic_bike",6062
41.87817,-87.63193,"member","electric_bike",4727
41.87832,-87.64098,"casual","classic_bike",1761
41.87832,-87.64098,"casual","docked_bike",298
41.87832,-87.64098,"casual","electric_bike",2764
41.87832,-87.64098,"member","classic_bike",8470
41.87832,-87.64098,"member","electric_bike",6268
41.87926,-87.6399,"casual","classic_bike",2505
41.87926,-87.6399,"casual","docked_bike",523
41.87926,-87.6399,"casual","electric_bike",6747
41.87926,-87.6399,"member","classic_bike",10091
41.87926,-87.6399,"member","electric_bike",14341
41.87934,-87.63199,"casual","classic_bike",845
41.87934,-87.63199,"casual","docked_bike",189
41.87934,-87.63199,"casual","electric_bike",864
41.87934,-87.63199,"member","classic_bike",1867
41.87934,-87.63199,"member","electric_bike",1206
41.87936,-87.62979,"casual","classic_bike",1460
41.87936,-87.62979,"casual","docked_bike",374
41.87936,-87.62979,"casual","electric_bike",6974
41.87936,-87.62979,"member","classic_bike",3816
41.87936,-87.62979,"member","electric_bike",12538
41.87943,-87.6355,"casual","classic_bike",1181
41.87943,-87.6355,"casual","docked_bike",429
41.87943,-87.6355,"casual","electric_bike",1551
41.87943,-87.6355,"member","classic_bike",3874
41.87943,-87.6355,"member","electric_bike",2986
41.87947,-87.62569,"casual","classic_bike",1701
41.87947,-87.62569,"casual","docked_bike",545
41.87947,-87.62569,"casual","electric_bike",1736
41.87947,-87.62569,"member","classic_bike",3526
41.87947,-87.62569,"member","electric_bike",2344
41.87979,-87.68611,"casual","classic_bike",281
41.87979,-87.68611,"casual","docked_bike",71
41.87979,-87.68611,"casual","electric_bike",418
41.87979,-87.68611,"member","classic_bike",884
41.87979,-87.68611,"member","electric_bike",774
41.88,-87.77,"casual","electric_bike",123
41.88,-87.77,"member","electric_bike",33
41.88,-87.76,"casual","electric_bike",126
41.88,-87.76,"member","electric_bike",333
41.88,-87.73,"casual","electric_bike",144
41.88,-87.73,"member","electric_bike",110
41.88,-87.72,"casual","electric_bike",114
41.88,-87.72,"member","electric_bike",76
41.88,-87.71,"casual","electric_bike",435
41.88,-87.71,"member","electric_bike",179
41.88,-87.7,"casual","electric_bike",247
41.88,-87.7,"member","electric_bike",300
41.88,-87.69,"casual","electric_bike",508
41.88,-87.69,"member","electric_bike",511
41.88,-87.66,"casual","classic_bike",104
41.88,-87.66,"casual","electric_bike",2055
41.88,-87.66,"member","classic_bike",257
41.88,-87.66,"member","electric_bike",3681
41.88,-87.65,"casual","electric_bike",5279
41.88,-87.65,"member","electric_bike",8634
41.88012,-87.76324,"casual","classic_bike",56
41.88012,-87.76324,"casual","docked_bike",3
41.88012,-87.76324,"casual","electric_bike",29
41.88012,-87.76324,"member","classic_bike",78
41.88012,-87.76324,"member","electric_bike",32
41.88021,-87.75534,"casual","classic_bike",54
41.88021,-87.75534,"casual","docked_bike",4
41.88021,-87.75534,"casual","electric_bike",67
41.88021,-87.75534,"member","classic_bike",29
41.88021,-87.75534,"member","electric_bike",89
41.88028,-87.77445,"casual","classic_bike",73
41.88028,-87.77445,"casual","docked_bike",31
41.88028,-87.77445,"casual","electric_bike",64
41.88028,-87.77445,"member","classic_bike",68
41.88028,-87.77445,"member","electric_bike",171
41.88032,-87.63519,"casual","classic_bike",1165
41.88032,-87.63519,"casual","docked_bike",263
41.88032,-87.63519,"casual","electric_bike",2321
41.88032,-87.63519,"member","classic_bike",5429
41.88032,-87.63519,"member","electric_bike",5823
41.88033,-87.64275,"casual","classic_bike",1175
41.88033,-87.64275,"casual","docked_bike",130
41.88033,-87.64275,"casual","electric_bike",1425
41.88033,-87.64275,"member","classic_bike",3715
41.88033,-87.64275,"member","electric_bike",2829
41.88042,-87.65552,"casual","classic_bike",1349
41.88042,-87.65552,"casual","docked_bike",280
41.88042,-87.65552,"casual","electric_bike",1506
41.88042,-87.65552,"member","classic_bike",4320
41.88042,-87.65552,"member","electric_bike",2609
41.88071,-87.74102,"casual","classic_bike",21
41.88071,-87.74102,"casual","electric_bike",187
41.88071,-87.74102,"member","classic_bike",14
41.88071,-87.74102,"member","electric_bike",168
41.88085,-87.72791,"casual","classic_bike",22
41.88085,-87.72791,"casual","docked_bike",1
41.88085,-87.72791,"casual","electric_bike",110
41.88085,-87.72791,"member","classic_bike",21
41.88085,-87.72791,"member","electric_bike",38
41.88096,-87.61674,"casual","classic_bike",14979
41.88096,-87.61674,"casual","docked_bike",6220
41.88096,-87.61674,"casual","electric_bike",14701
41.88096,-87.61674,"member","classic_bike",6786
41.88096,-87.61674,"member","electric_bike",5673
41.88103,-87.62408,"casual","classic_bike",10432
41.88103,-87.62408,"casual","docked_bike",4983
41.88103,-87.62408,"casual","electric_bike",8388
41.88103,-87.62408,"member","classic_bike",6156
41.88103,-87.62408,"member","electric_bike",3395
41.88132,-87.62952,"casual","classic_bike",2262
41.88132,-87.62952,"casual","docked_bike",490
41.88132,-87.62952,"casual","electric_bike",2669
41.88132,-87.62952,"member","classic_bike",7724
41.88132,-87.62952,"member","electric_bike",4805
41.88137,-87.67493,"casual","classic_bike",561
41.88137,-87.67493,"casual","docked_bike",109
41.88137,-87.67493,"casual","electric_bike",1244
41.88137,-87.67493,"member","classic_bike",865
41.88137,-87.67493,"member","electric_bike",1550
41.88169,-87.63953,"casual","classic_bike",1392
41.88169,-87.63953,"casual","docked_bike",229
41.88169,-87.63953,"casual","electric_bike",1945
41.88169,-87.63953,"member","classic_bike",5252
41.88169,-87.63953,"member","electric_bike",4902
41.88183,-87.64883,"casual","classic_bike",104
41.88183,-87.64883,"casual","electric_bike",63
41.88183,-87.64883,"member","classic_bike",291
41.88183,-87.64883,"member","electric_bike",182
41.88189,-87.64879,"casual","classic_bike",3557
41.88189,-87.64879,"casual","docked_bike",360
41.88189,-87.64879,"casual","electric_bike",3791
41.88189,-87.64879,"member","classic_bike",7996
41.88189,-87.64879,"member","electric_bike",6768
41.88209,-87.63983,"casual","classic_bike",1792
41.88209,-87.63983,"casual","docked_bike",239
41.88209,-87.63983,"casual","electric_bike",2142
41.88209,-87.63983,"member","classic_bike",6242
41.88209,-87.63983,"member","electric_bike",4900
41.88213,-87.62512,"casual","classic_bike",2035
41.88213,-87.62512,"casual","docked_bike",720
41.88213,-87.62512,"casual","electric_bike",2328
41.88213,-87.62512,"member","classic_bike",3229
41.88213,-87.62512,"member","electric_bike",2305
41.88224,-87.64107,"casual","classic_bike",3056
41.88224,-87.64107,"casual","docked_bike",348
41.88224,-87.64107,"casual","electric_bike",3962
41.88224,-87.64107,"member","classic_bike",10341
41.88224,-87.64107,"member","electric_bike",8775
41.88266,-87.63253,"casual","classic_bike",1123
41.88266,-87.63253,"casual","docked_bike",177
41.88266,-87.63253,"casual","electric_bike",1572
41.88266,-87.63253,"member","classic_bike",3347
41.88266,-87.63253,"member","electric_bike",2654
41.88283,-87.66121,"casual","classic_bike",1249
41.88283,-87.66121,"casual","docked_bike",95
41.88283,-87.66121,"casual","electric_bike",1571
41.88283,-87.66121,"member","classic_bike",2991
41.88283,-87.66121,"member","electric_bike",2382
41.88307,-87.65695,"casual","classic_bike",918
41.88307,-87.65695,"casual","docked_bike",104
41.88307,-87.65695,"casual","electric_bike",953
41.88307,-87.65695,"member","classic_bike",2247
41.88307,-87.65695,"member","electric_bike",1707
41.88314,-87.63724,"casual","classic_bike",928
41.88314,-87.63724,"casual","docked_bike",159
41.88314,-87.63724,"casual","electric_bike",1617
41.88314,-87.63724,"member","classic_bike",3698
41.88314,-87.63724,"member","electric_bike",3701
41.88316,-87.6511,"casual","classic_bike",1371
41.88316,-87.6511,"casual","docked_bike",146
41.88316,-87.6511,"casual","electric_bike",1574
41.88316,-87.6511,"member","classic_bike",3472
41.88316,-87.6511,"member","electric_bike",2704
41.88318,-87.64872,"casual","classic_bike",1482
41.88318,-87.64872,"casual","docked_bike",203
41.88318,-87.64872,"casual","electric_bike",1605
41.88318,-87.64872,"member","classic_bike",2812
41.88318,-87.64872,"member","electric_bike",2158
41.88338,-87.64117,"casual","classic_bike",2364
41.88338,-87.64117,"casual","docked_bike",377
41.88338,-87.64117,"casual","electric_bike",3568
41.88338,-87.64117,"member","classic_bike",11362
41.88338,-87.64117,"member","electric_bike",9962
41.8836,-87.64863,"casual","classic_bike",2371
41.8836,-87.64863,"casual","electric_bike",2111
41.8836,-87.64863,"member","classic_bike",3361
41.8836,-87.64863,"member","electric_bike",2278
41.88398,-87.62468,"casual","classic_bike",4965
41.88398,-87.62468,"casual","docked_bike",1534
41.88398,-87.62468,"casual","electric_bike",4177
41.88398,-87.62468,"member","classic_bike",8416
41.88398,-87.62468,"member","electric_bike",4766
41.88407,-87.65685,"casual","classic_bike",1032
41.88407,-87.65685,"casual","docked_bike",124
41.88407,-87.65685,"casual","electric_bike",1058
41.88407,-87.65685,"member","classic_bike",2139
41.88407,-87.65685,"member","electric_bike",1510
41.88411,-87.65426,"casual","classic_bike",1638
41.88411,-87.65426,"casual","docked_bike",266
41.88411,-87.65426,"casual","electric_bike",2042
41.88411,-87.65426,"member","classic_bike",3828
41.88411,-87.65426,"member","electric_bike",3417
41.88424,-87.62963,"casual","classic_bike",2285
41.88424,-87.62963,"casual","docked_bike",287
41.88424,-87.62963,"casual","electric_bike",2379
41.88424,-87.62963,"member","classic_bike",6897
41.88424,-87.62963,"member","electric_bike",3806
41.88445,-87.6963,"casual","classic_bike",244
41.88445,-87.6963,"casual","docked_bike",38
41.88445,-87.6963,"casual","electric_bike",321
41.88445,-87.6963,"member","classic_bike",184
41.88445,-87.6963,"member","electric_bike",300
41.88458,-87.63189,"casual","classic_bike",2129
41.88458,-87.63189,"casual","docked_bike",337
41.88458,-87.63189,"casual","electric_bike",2197
41.88458,-87.63189,"member","classic_bike",6630
41.88458,-87.63189,"member","electric_bike",3684
41.8846,-87.7063,"casual","classic_bike",153
41.8846,-87.7063,"casual","docked_bike",20
41.8846,-87.7063,"casual","electric_bike",282
41.8846,-87.7063,"member","classic_bike",157
41.8846,-87.7063,"member","electric_bike",450
41.88462,-87.64457,"casual","classic_bike",1922
41.88462,-87.64457,"casual","docked_bike",199
41.88462,-87.64457,"casual","electric_bike",1845
41.88462,-87.64457,"member","classic_bike",4165
41.88462,-87.64457,"member","electric_bike",3416
41.88462,-87.62783,"casual","classic_bike",3343
41.88462,-87.62783,"casual","docked_bike",776
41.88462,-87.62783,"casual","electric_bike",3332
41.88462,-87.62783,"member","classic_bike",6892
41.88462,-87.62783,"member","electric_bike",4141
41.88473,-87.61952,"casual","classic_bike",2978
41.88473,-87.61952,"casual","docked_bike",770
41.88473,-87.61952,"casual","electric_bike",3153
41.88473,-87.61952,"member","classic_bike",6509
41.88473,-87.61952,"member","electric_bike",5023
41.88541,-87.72649,"casual","classic_bike",44
41.88541,-87.72649,"casual","docked_bike",10
41.88541,-87.72649,"casual","electric_bike",96
41.88541,-87.72649,"member","classic_bike",30
41.88541,-87.72649,"member","electric_bike",23
41.88549,-87.65229,"casual","classic_bike",1214
41.88549,-87.65229,"casual","electric_bike",1121
41.88549,-87.65229,"member","classic_bike",2603
41.88549,-87.65229,"member","electric_bike",1571
41.8855,-87.71687,"casual","classic_bike",124
41.8855,-87.71687,"casual","docked_bike",45
41.8855,-87.71687,"casual","electric_bike",426
41.8855,-87.71687,"member","classic_bike",182
41.8855,-87.71687,"member","electric_bike",311
41.88564,-87.64182,"casual","classic_bike",2344
41.88564,-87.64182,"casual","docked_bike",262
41.88564,-87.64182,"casual","electric_bike",2680
41.88564,-87.64182,"member","classic_bike",7515
41.88564,-87.64182,"member","electric_bike",5773
41.88578,-87.65102,"casual","classic_bike",2839
41.88578,-87.65102,"casual","docked_bike",422
41.88578,-87.65102,"casual","electric_bike",3051
41.88578,-87.65102,"member","classic_bike",6482
41.88578,-87.65102,"member","electric_bike",4475
41.88584,-87.6355,"casual","classic_bike",1800
41.88584,-87.6355,"casual","docked_bike",257
41.88584,-87.6355,"casual","electric_bike",2604
41.88584,-87.6355,"member","classic_bike",5761
41.88584,-87.6355,"member","electric_bike",5052
41.88592,-87.66717,"casual","classic_bike",1066
41.88592,-87.66717,"casual","docked_bike",142
41.88592,-87.66717,"casual","electric_bike",1307
41.88592,-87.66717,"member","classic_bike",1734
41.88592,-87.66717,"member","electric_bike",1391
41.88593,-87.73541,"casual","classic_bike",19
41.88593,-87.73541,"casual","docked_bike",3
41.88593,-87.73541,"casual","electric_bike",81
41.88593,-87.73541,"member","classic_bike",14
41.88593,-87.73541,"member","electric_bike",28
41.88595,-87.67701,"casual","classic_bike",451
41.88595,-87.67701,"casual","docked_bike",73
41.88595,-87.67701,"casual","electric_bike",799
41.88595,-87.67701,"member","classic_bike",837
41.88595,-87.67701,"member","electric_bike",1124
41.88602,-87.63088,"casual","classic_bike",2525
41.88602,-87.63088,"casual","docked_bike",454
